,u,v
85013,664,1571
85014,664,1832
85015,664,2475
85016,664,3117
85017,664,3380
85018,54,664
85019,664,2876
85020,664,2243
85021,584,664
85022,664,977
85023,664,1626
85024,664,731
85025,664,1372
85026,664,2660
85027,664,4069
85028,664,2022
85029,1571,2975
85030,1832,2975
85031,2475,2975
85032,2975,3117
85033,2975,3380
85034,54,2975
85035,2876,2975
85036,2243,2975
85037,584,2975
85038,977,2975
85039,1626,2975
85040,731,2975
85041,1372,2975
85042,2660,2975
85043,2975,4069
85044,2022,2975
85045,1571,1832
85046,1571,2475
85047,1571,3117
85048,1571,3380
85049,54,1571
85050,1571,2876
85051,1571,2243
85052,584,1571
85053,977,1571
85054,1571,1626
85055,731,1571
85056,1372,1571
85057,1571,2660
85058,1571,4069
85059,1571,2022
85060,1832,2475
85061,1832,3117
85062,1832,3380
85063,54,1832
85064,1832,2876
85065,1832,2243
85066,584,1832
85067,977,1832
85068,1626,1832
85069,731,1832
85070,1372,1832
85071,1832,2660
85072,1832,4069
85073,1832,2022
85074,2475,3117
85075,2475,3380
85076,54,2475
85077,2475,2876
85078,2243,2475
85079,584,2475
85080,977,2475
85081,1626,2475
85082,731,2475
85083,1372,2475
85084,2475,2660
85085,2475,4069
85086,2022,2475
85087,3117,3380
85088,54,3117
85089,2876,3117
85090,2243,3117
85091,584,3117
85092,977,3117
85093,1626,3117
85094,731,3117
85095,1372,3117
85096,2660,3117
85097,3117,4069
85098,2022,3117
85099,54,3380
85100,2876,3380
85101,2243,3380
85102,584,3380
85103,977,3380
85104,1626,3380
85105,731,3380
85106,1372,3380
85107,2660,3380
85108,3380,4069
85109,2022,3380
85110,54,2876
85111,54,2243
85112,54,584
85113,54,977
85114,54,1626
85115,54,731
85116,54,1372
85117,54,2660
85118,54,4069
85119,54,2022
85120,2243,2876
85121,584,2876
85122,977,2876
85123,1626,2876
85124,731,2876
85125,1372,2876
85126,2660,2876
85127,2876,4069
85128,2022,2876
85129,584,2243
85130,977,2243
85131,1626,2243
85132,731,2243
85133,1372,2243
85134,2243,2660
85135,2243,4069
85136,2022,2243
85137,584,977
85138,584,1626
85139,584,731
85140,584,1372
85141,584,2660
85142,584,4069
85143,584,2022
85144,977,1626
85145,731,977
85146,977,1372
85147,977,2660
85148,977,4069
85149,977,2022
85150,731,1626
85151,1372,1626
85152,1626,2660
85153,1626,4069
85154,1626,2022
85155,731,1372
85156,731,2660
85157,731,4069
85158,731,2022
85159,1372,2660
85160,1372,4069
85161,1372,2022
85162,2660,4069
85163,2022,2660
85164,2022,4069
85165,759,4788
85166,144,2735
85167,54,4013
85168,599,1205
85169,2194,3233
85170,1235,4889
85171,3078,3170
85172,3268,3292
85173,1205,2222
85174,2735,3233
85175,1351,1760
85176,432,4609
85177,1235,2639
85178,731,1526
85179,1346,3292
85180,2593,3268
85181,4308,4682
85182,1351,2176
85183,2408,3174
85184,2437,4291
85185,1235,2637
85186,1823,3093
85187,2611,4788
85188,65,3531
85189,888,2796
85190,1835,2611
85191,3590,4609
85192,3175,3380
85193,2408,4013
85194,1987,2302
85195,1861,2222
85196,1870,3081
85197,2302,4609
85198,2408,3165
85199,2194,3170
85200,1278,4291
85201,1987,2222
85202,4588,4613
85203,1606,2639
85204,1526,3789
85205,2616,3531
85206,54,490
85207,2136,3590
85208,640,2593
85209,2939,4682
85210,2577,3607
85211,599,2408
85212,759,2577
85213,3170,4308
85214,1191,1870
85215,1235,2796
85216,1717,3175
85217,144,1717
85218,1191,3380
85219,2637,4609
85220,3380,4754
85221,2136,3093
85222,1987,3964
85223,432,1870
85224,288,3675
85225,3174,3268
85226,2136,3964
85227,1870,1987
85228,1242,4308
85229,3170,3964
85230,490,3174
85231,1870,2176
85232,3175,3268
85233,2222,2963
85234,288,368
85235,1870,2637
85236,1278,2735
85237,54,2435
85238,3292,4609
85239,1717,4308
85240,1987,2593
85241,655,3175
85242,2421,3292
85243,288,2726
85244,2577,3175
85245,1835,4308
85246,3093,3531
85247,2176,3607
85248,655,1606
85249,1205,1717
85250,2939,4588
85251,3292,4291
85252,65,3174
85253,2176,3564
85254,652,888
85255,282,1823
85256,2408,3381
85257,2194,3607
85258,65,1823
85259,2194,2975
85260,3175,3233
85261,3292,4613
85262,1278,3590
85263,2796,4588
85264,2194,4013
85265,1823,3381
85266,599,3175
85267,759,1870
85268,2637,4754
85269,1861,4613
85270,1205,3174
85271,652,2136
85272,731,2136
85273,1351,2639
85274,3093,3789
85275,1823,2796
85276,432,1861
85277,144,4291
85278,54,3789
85279,1861,3081
85280,2577,2963
85281,2735,3292
85282,2222,3789
85283,731,3175
85284,282,3170
85285,640,2726
85286,4613,4889
85287,3093,4609
85288,288,2639
85289,759,4609
85290,1191,1346
85291,655,1823
85292,2735,3175
85293,1235,4613
85294,640,731
85295,1235,2975
85296,599,2176
85297,490,2577
85298,65,432
85299,1191,2910
85300,1823,3564
85301,2939,3174
85302,1235,3381
85303,2302,3675
85304,1870,2910
85305,490,3607
85306,1835,4788
85307,655,2437
85308,568,3675
85309,54,4754
85310,368,1861
85311,1242,3175
85312,640,4788
85313,3081,3564
85314,282,3590
85315,65,4682
85316,1870,3174
85317,568,2176
85318,731,3081
85319,2136,3081
85320,655,2136
85321,2136,2577
85322,1987,2408
85323,888,3380
85324,368,568
85325,2408,2593
85326,652,2593
85327,2593,2735
85328,432,1278
85329,2577,3165
85330,1760,4609
85331,54,2408
85332,282,3081
85333,1191,3607
85334,568,3607
85335,3165,3789
85336,1835,2577
85337,1346,2435
85338,1606,3964
85339,2726,4291
85340,288,1835
85341,2577,3174
85342,3078,3081
85343,3233,3292
85344,2435,3078
85345,2577,2616
85346,1606,2735
85347,3165,4754
85348,568,2939
85349,1717,2735
85350,731,1346
85351,2194,4588
85352,1760,3590
85353,759,2421
85354,731,4588
85355,1606,2408
85356,144,1823
85357,2963,4613
85358,1242,3675
85359,759,2222
85360,144,4754
85361,1717,2616
85362,3292,3964
85363,2796,3381
85364,1526,3607
85365,2616,3607
85366,288,599
85367,2302,3564
85368,1205,3380
85369,2611,4588
85370,3531,3607
85371,888,2637
85372,2735,3078
85373,1205,2593
85374,1526,4682
85375,65,3675
85376,54,1606
85377,640,3174
85378,568,3078
85379,490,2963
85380,368,2616
85381,144,3607
85382,888,4889
85383,1242,2194
85384,3078,3607
85385,2194,2963
85386,2577,4609
85387,2637,3381
85388,2408,3675
85389,3381,3564
85390,1205,4682
85391,3078,4788
85392,1235,3165
85393,1717,4682
85394,2176,2577
85395,1606,4889
85396,652,3078
85397,432,3233
85398,3789,4013
85399,2421,2975
85400,1351,3531
85401,1760,1823
85402,282,1526
85403,4013,4889
85404,2796,3607
85405,65,3607
85406,1191,1717
85407,2577,2639
85408,731,2611
85409,1351,2302
85410,2611,2975
85411,655,2176
85412,2735,2939
85413,2136,3292
85414,1191,2963
85415,2437,3964
85416,3964,4682
85417,759,2726
85418,4013,4609
85419,1191,1242
85420,731,2222
85421,144,888
85422,1823,3081
85423,1717,3170
85424,432,2939
85425,2975,3789
85426,655,888
85427,432,4588
85428,368,4754
85429,2437,2963
85430,1870,3175
85431,54,3590
85432,2796,3078
85433,3531,3590
85434,1870,3233
85435,1870,2302
85436,888,1835
85437,3964,4613
85438,1191,3675
85439,3292,4013
85440,2136,4613
85441,1823,3607
85442,490,3165
85443,1278,1835
85444,640,2963
85445,3268,4291
85446,1235,4754
85447,2726,3789
85448,1351,2577
85449,1191,3531
85450,288,2435
85451,2975,4308
85452,2963,3675
85453,2796,4013
85454,1242,1717
85455,568,2302
85456,1278,3174
85457,2639,4308
85458,1526,4291
85459,599,4889
85460,599,2616
85461,2963,3380
85462,1351,3590
85463,3170,4788
85464,3292,3675
85465,1235,1351
85466,1242,4609
85467,888,2963
85468,2435,2939
85469,2435,3590
85470,599,2639
85471,1346,4682
85472,288,2637
85473,1278,1870
85474,568,3381
85475,2611,4682
85476,1526,4754
85477,1823,2910
85478,3590,3789
85479,568,1760
85480,65,2593
85481,3607,4889
85482,3675,4754
85483,2910,4291
85484,1235,2963
85485,3789,4308
85486,288,888
85487,3268,3564
85488,759,2136
85489,4308,4788
85490,1987,4609
85491,2963,3607
85492,1987,3590
85493,65,3170
85494,1278,1987
85495,1717,2963
85496,1242,4291
85497,568,4609
85498,655,2222
85499,1823,3380
85500,432,1242
85501,1606,4788
85502,2437,3081
85503,54,65
85504,2616,3233
85505,2616,4889
85506,1191,3233
85507,1606,3531
85508,3170,4013
85509,1351,4788
85510,1242,2302
85511,144,4609
85512,1606,1861
85513,1987,2910
85514,2302,2939
85515,2435,3233
85516,1717,3233
85517,1235,1717
85518,1717,3292
85519,3165,4682
85520,432,652
85521,3789,4609
85522,1191,3175
85523,2637,2726
85524,888,1351
85525,1861,4609
85526,1760,3175
85527,640,2176
85528,3093,4291
85529,2637,2975
85530,2577,2726
85531,1760,3174
85532,65,2136
85533,640,1823
85534,1717,3964
85535,599,2796
85536,2593,3381
85537,432,4308
85538,490,2302
85539,54,3268
85540,2593,2726
85541,2194,4308
85542,490,2616
85543,652,2222
85544,599,2302
85545,2611,4291
85546,54,4588
85547,888,1870
85548,2136,3233
85549,1346,3093
85550,2637,3078
85551,2735,2910
85552,2975,3292
85553,3174,3564
85554,2176,3170
85555,2408,2421
85556,731,2408
85557,1242,1823
85558,2593,3964
85559,652,2577
85560,2136,2611
85561,2302,4013
85562,3675,4889
85563,2796,3233
85564,1861,4788
85565,288,4013
85566,1351,2408
85567,731,4754
85568,1278,3093
85569,1717,1870
85570,2176,2593
85571,1235,2735
85572,54,4682
85573,3174,3292
85574,1346,1870
85575,2577,3675
85576,2796,3292
85577,2963,3170
85578,731,3590
85579,1870,2421
85580,3165,4609
85581,1205,3175
85582,2616,3964
85583,1235,4013
85584,1760,2408
85585,2735,3170
85586,3093,4613
85587,1835,2637
85588,3233,4308
85589,2637,3675
85590,2302,2616
85591,652,4609
85592,568,4308
85593,1191,1987
85594,2408,4308
85595,2577,3078
85596,2302,3531
85597,1351,1606
85598,3175,3292
85599,2437,2726
85600,2302,2593
85601,1987,4613
85602,1191,2136
85603,3165,4013
85604,3175,4682
85605,2735,4609
85606,1987,3233
85607,2302,2408
85608,2637,3093
85609,1242,2910
85610,2939,3175
85611,3381,4682
85612,1861,3175
85613,1351,2796
85614,1242,3607
85615,1526,2637
85616,568,1242
85617,1191,4013
85618,368,655
85619,1823,2735
85620,1870,3675
85621,2616,3789
85622,1205,3675
85623,4609,4754
85624,759,4291
85625,1191,2421
85626,2222,4889
85627,3081,3590
85628,2975,3170
85629,2577,2611
85630,1861,2302
85631,432,1526
85632,288,640
85633,1823,3590
85634,599,2611
85635,1235,2611
85636,2136,2302
85637,3081,3093
85638,2408,4588
85639,1606,2611
85640,2637,3590
85641,144,3964
85642,2435,2975
85643,144,3170
85644,54,2963
85645,1526,2975
85646,3165,4588
85647,65,3380
85648,2796,4682
85649,54,2222
85650,2735,3381
85651,2637,4308
85652,1278,4613
85653,65,1191
85654,1870,2611
85655,655,1835
85656,2194,2302
85657,3531,4588
85658,2176,2616
85659,65,4291
85660,1526,3531
85661,2421,3381
85662,652,3789
85663,1278,1351
85664,2796,4754
85665,1191,1823
85666,1987,2176
85667,144,2910
85668,2796,2939
85669,2408,4754
85670,65,490
85671,288,1870
85672,3564,4291
85673,2437,2637
85674,368,2593
85675,1526,2726
85676,1717,4889
85677,888,1278
85678,888,2639
85679,1987,3174
85680,2639,3380
85681,1760,4788
85682,640,1870
85683,1526,1987
85684,3380,4013
85685,3170,4889
85686,2302,2735
85687,54,2194
85688,1242,1760
85689,2421,2437
85690,1717,2639
85691,3964,4609
85692,282,3675
85693,599,652
85694,282,2639
85695,432,1835
85696,1861,3233
85697,432,4682
85698,1861,2421
85699,2136,4889
85700,1870,3590
85701,1760,4682
85702,3175,3675
85703,1191,2222
85704,54,1823
85705,2136,3564
85706,2963,3789
85707,1987,3564
85708,144,2437
85709,1861,3268
85710,888,3564
85711,2611,2735
85712,1242,2735
85713,3233,3381
85714,3233,3531
85715,2726,4754
85716,2910,2975
85717,3078,3165
85718,54,1242
85719,1835,3531
85720,2302,3233
85721,3093,3964
85722,2735,3081
85723,1760,2975
85724,655,2611
85725,2735,4013
85726,3564,3964
85727,888,2910
85728,2726,2963
85729,282,432
85730,652,655
85731,2136,2194
85732,568,4754
85733,1861,1987
85734,1987,4788
85735,888,1191
85736,1606,2577
85737,568,2616
85738,3675,4609
85739,1242,3564
85740,3607,3964
85741,655,1526
85742,54,1717
85743,144,3564
85744,2637,4588
85745,2421,3531
85746,3564,3607
85747,2577,2939
85748,1760,2611
85749,2421,3175
85750,2616,3380
85751,2408,2611
85752,3174,4788
85753,1205,4609
85754,1235,3093
85755,759,1717
85756,2616,2726
85757,2194,3564
85758,144,1861
85759,54,2593
85760,3381,3964
85761,759,3174
85762,3175,4889
85763,65,3381
85764,652,3292
85765,4754,4889
85766,65,3964
85767,65,1235
85768,599,3174
85769,65,599
85770,3531,4013
85771,2408,4291
85772,655,2194
85773,3789,4754
85774,2136,2408
85775,2222,2421
85776,1351,2611
85777,3233,3675
85778,1760,3381
85779,490,4754
85780,288,3170
85781,2939,2975
85782,2176,2222
85783,65,3268
85784,3078,4609
85785,1526,2176
85786,282,2435
85787,2435,2726
85788,1870,4013
85789,655,4308
85790,490,731
85791,1351,2939
85792,888,1823
85793,2136,3531
85794,655,3590
85795,640,3292
85796,2437,2735
85797,2136,3380
85798,2611,3789
85799,1760,2194
85800,1351,4609
85801,2735,2975
85802,1717,2435
85803,3078,3093
85804,759,2910
85805,2194,4291
85806,1205,2302
85807,1717,2437
85808,3093,4588
85809,1242,4682
85810,2222,3081
85811,2302,4889
85812,2176,2637
85813,2639,2735
85814,3381,4754
85815,282,3607
85816,2408,2639
85817,655,3165
85818,1861,2735
85819,652,3380
85820,1278,2222
85821,640,1760
85822,599,2435
85823,3093,3165
85824,3093,3590
85825,3789,4291
85826,1242,2611
85827,1351,3165
85828,432,3564
85829,599,4609
85830,1351,3381
85831,490,3381
85832,2408,3078
85833,731,4788
85834,888,2593
85835,1205,2975
85836,288,2593
85837,1205,3170
85838,2437,2639
85839,65,4788
85840,2637,3233
85841,1242,3292
85842,652,1835
85843,2796,3170
85844,282,2975
85845,568,888
85846,3078,3675
85847,2735,4613
85848,888,4013
85849,490,2222
85850,282,652
85851,1823,3165
85852,3174,3233
85853,144,4013
85854,599,3381
85855,652,2910
85856,1351,2136
85857,1760,4308
85858,1346,3590
85859,1760,2593
85860,640,655
85861,2796,3590
85862,2939,2963
85863,432,2616
85864,490,3564
85865,1235,2939
85866,1606,3789
85867,599,3170
85868,655,1191
85869,652,3531
85870,1606,2437
85871,1717,2975
85872,599,3380
85873,1191,2194
85874,2939,4308
85875,640,1235
85876,1835,2726
85877,2963,3564
85878,2593,3093
85879,432,2421
85880,282,655
85881,1242,2437
85882,2577,3564
85883,888,3093
85884,1606,3564
85885,655,2796
85886,2421,2577
85887,2735,4754
85888,288,432
85889,2593,4588
85890,368,2408
85891,568,3170
85892,3165,3233
85893,655,3093
85894,2637,3964
85895,4609,4788
85896,3165,3380
85897,65,652
85898,1526,2421
85899,568,2637
85900,2176,3174
85901,3174,3380
85902,1205,2796
85903,731,1606
85904,2593,3174
85905,282,2963
85906,599,3078
85907,1526,2194
85908,568,4588
85909,640,2136
85910,2726,3964
85911,4788,4889
85912,2136,2593
85913,3590,3964
85914,282,1870
85915,1823,1987
85916,2611,3165
85917,1205,2735
85918,3081,3233
85919,3292,4682
85920,1242,2435
85921,144,4308
85922,655,2408
85923,2176,4588
85924,288,3093
85925,652,4682
85926,1278,1823
85927,2616,3590
85928,2435,2611
85929,1242,3233
85930,1870,3531
85931,288,2194
85932,1823,2616
85933,368,4013
85934,1278,3381
85935,1235,3292
85936,1717,3165
85937,1760,3081
85938,1823,2136
85939,54,2136
85940,1191,3078
85941,432,490
85942,2421,4609
85943,3381,3675
85944,640,2939
85945,4291,4613
85946,65,3233
85947,1191,3081
85948,282,3175
85949,368,1205
85950,3170,4682
85951,2176,3292
85952,888,4308
85953,2910,4609
85954,4308,4609
85955,144,3174
85956,2577,3590
85957,2611,3170
85958,3233,4682
85959,3174,4013
85960,3292,3590
85961,288,568
85962,65,3292
85963,1987,3081
85964,1278,2611
85965,3292,4588
85966,1205,4308
85967,1205,2437
85968,3093,3233
85969,2726,2796
85970,655,3268
85971,888,2302
85972,2939,3675
85973,2796,4613
85974,568,3590
85975,1606,4291
85976,2577,3381
85977,3233,4609
85978,3081,4613
85979,2910,3964
85980,3381,3789
85981,4013,4308
85982,282,731
85983,2408,3789
85984,2726,4889
85985,490,4682
85986,2408,3170
85987,2302,2796
85988,282,3078
85989,640,4754
85990,65,1835
85991,2593,2639
85992,1606,2796
85993,432,2176
85994,54,288
85995,2910,3165
85996,1861,2796
85997,731,3964
85998,54,3170
85999,2176,2910
86000,640,4613
86001,1191,1861
86002,65,3590
86003,144,1835
86004,2963,4013
86005,2975,3590
86006,65,3078
86007,144,4613
86008,65,1760
86009,731,1351
86010,2735,4889
86011,599,3564
86012,432,2726
86013,54,3675
86014,759,1835
86015,1351,1823
86016,2975,4291
86017,1717,2796
86018,2975,3078
86019,1351,2593
86020,288,1242
86021,54,2437
86022,2910,4788
86023,1861,2963
86024,2910,3607
86025,599,759
86026,1987,4013
86027,490,2726
86028,4013,4291
86029,2176,2435
86030,2194,4609
86031,3268,3607
86032,1205,4788
86033,2939,3093
86034,288,2796
86035,1351,3675
86036,2435,4609
86037,1987,3380
86038,568,3964
86039,1526,2435
86040,65,4754
86041,888,2421
86042,2222,2302
86043,2421,2910
86044,568,2194
86045,2302,3170
86046,2910,4013
86047,731,2176
86048,652,2637
86049,2637,3174
86050,1987,2194
86051,2639,3081
86052,4588,4788
86053,2796,4609
86054,1835,3292
86055,1235,2222
86056,599,4588
86057,1351,1861
86058,490,1346
86059,282,3789
86060,432,731
86061,655,4754
86062,2796,4308
86063,2796,3675
86064,3292,3380
86065,1606,3233
86066,568,731
86067,1835,2963
86068,1823,4788
86069,568,2136
86070,1191,3292
86071,3233,3590
86072,1242,2176
86073,1823,3078
86074,1242,1351
86075,3165,3292
86076,368,2637
86077,2975,3381
86078,144,2611
86079,490,1760
86080,2726,3233
86081,2637,3531
86082,3268,3590
86083,1760,2302
86084,2616,2939
86085,2302,3165
86086,652,3607
86087,432,3093
86088,759,1235
86089,3175,3531
86090,1351,3564
86091,288,4788
86092,759,1351
86093,490,3081
86094,288,2302
86095,65,1606
86096,655,3964
86097,2975,3093
86098,2408,2577
86099,1987,2637
86100,282,2222
86101,1242,1835
86102,2593,3531
86103,54,652
86104,652,4788
86105,1235,2302
86106,2194,4889
86107,1823,2421
86108,3268,3381
86109,2194,2910
86110,2611,4754
86111,2194,3292
86112,288,1235
86113,2975,4788
86114,490,1861
86115,368,1606
86116,288,652
86117,282,1235
86118,490,2408
86119,1205,3093
86120,144,2421
86121,144,655
86122,2639,3531
86123,3174,4613
86124,2437,4609
86125,1987,4682
86126,1606,3078
86127,1191,4613
86128,3607,4308
86129,2611,3175
86130,490,4613
86131,1526,2437
86132,3170,3607
86133,652,3093
86134,144,3268
86135,1823,2963
86136,1526,3292
86137,3078,3564
86138,3531,4291
86139,1346,4588
86140,2136,3175
86141,144,3381
86142,2437,4754
86143,2408,2910
86144,54,2726
86145,2939,3531
86146,368,3590
86147,759,3078
86148,655,3078
86149,2611,3381
86150,640,1278
86151,640,3789
86152,759,4889
86153,640,3607
86154,2963,4588
86155,3381,4013
86156,1278,3564
86157,1606,1835
86158,1861,2408
86159,2176,4889
86160,2593,4308
86161,731,2435
86162,2435,3675
86163,1717,2136
86164,1346,2726
86165,759,2176
86166,1278,3292
86167,3174,3531
86168,368,1351
86169,368,1987
86170,2194,3268
86171,368,1870
86172,432,3381
86173,2975,4889
86174,2688,3107
86175,2688,3501
86176,1678,2688
86177,2688,4124
86178,2688,4570
86179,1714,2688
86180,2688,4404
86181,2688,4405
86182,54,2688
86183,2688,4822
86184,2688,3803
86185,2688,3230
86186,348,2688
86187,254,2688
86188,3107,3501
86189,1678,3107
86190,3107,4124
86191,3107,4570
86192,1714,3107
86193,3107,4404
86194,3107,4405
86195,54,3107
86196,3107,4822
86197,3107,3803
86198,3107,3230
86199,348,3107
86200,254,3107
86201,1678,3501
86202,3501,4124
86203,3501,4570
86204,1714,3501
86205,3501,4404
86206,3501,4405
86207,54,3501
86208,3501,4822
86209,3501,3803
86210,3230,3501
86211,348,3501
86212,254,3501
86213,1678,4124
86214,1678,4570
86215,1678,1714
86216,1678,4404
86217,1678,4405
86218,54,1678
86219,1678,4822
86220,1678,3803
86221,1678,3230
86222,348,1678
86223,254,1678
86224,4124,4570
86225,1714,4124
86226,4124,4404
86227,4124,4405
86228,54,4124
86229,4124,4822
86230,3803,4124
86231,3230,4124
86232,348,4124
86233,254,4124
86234,1714,4570
86235,4404,4570
86236,4405,4570
86237,54,4570
86238,4570,4822
86239,3803,4570
86240,3230,4570
86241,348,4570
86242,254,4570
86243,1714,4404
86244,1714,4405
86245,54,1714
86246,1714,4822
86247,1714,3803
86248,1714,3230
86249,348,1714
86250,254,1714
86251,4404,4405
86252,54,4404
86253,3803,4404
86254,3230,4404
86255,348,4404
86256,254,4404
86257,54,4405
86258,4405,4822
86259,3803,4405
86260,3230,4405
86261,348,4405
86262,254,4405
86263,54,4822
86264,54,3803
86265,54,3230
86266,54,348
86267,54,254
86268,3803,4822
86269,3230,4822
86270,348,4822
86271,254,4822
86272,3230,3803
86273,348,3803
86274,254,3803
86275,348,3230
86276,254,3230
86277,254,348
86278,1579,4328
86279,2128,4328
